Style,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Modern Art,Pop Art,Peter Phillips,Custom Print No. II,1965,https://use2-uploads8.wikiart.org/images/peter-phillips/custom-print-no-ii-1965.jpg,https://www.wikiart.org/en/peter-phillips/custom-print-no-ii-1965,https://www.wikiart.org/en/peter-phillips,yes,none,-0.2,0.1,0,0.4,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.9,0,0
Contemporary Art,Minimalism,Ronald Bladen,The X,1965,https://use2-uploads3.wikiart.org/images/ronald-bladen/the-x-1965.jpg,https://www.wikiart.org/en/ronald-bladen/the-x-1965,https://www.wikiart.org/en/ronald-bladen,no,none,0.6,0,0,0.2,0,0.1,0.2,0,0,0.1,0.2,0,0.2,0.1,0,0,0,0,0.2,0.1,0.1
Modern Art,Color Field Painting,Karl Benjamin,#14,1965,https://use2-uploads0.wikiart.org/images/karl-benjamin/14-1965.jpg,https://www.wikiart.org/en/karl-benjamin/14-1965,https://www.wikiart.org/en/karl-benjamin,yes,none,-0.3,0,0.1,0.3,0,0,0,0.1,0,0.1,0.2,0.1,0,0,0,0,0,0,0.4,0.1,0.1
Modern Art,Color Field Painting,Paul Reed,#17DR,1965,https://use2-uploads7.wikiart.org/images/paul-reed/17dr-1965.jpg,https://www.wikiart.org/en/paul-reed/17dr-1965,https://www.wikiart.org/en/paul-reed,yes,none,0.9,0,0,0.3,0,0,0,0,0,0.2,0.1,0.1,0.1,0,0,0,0,0,0.5,0.1,0
Modern Art,Pop Art,Pauline Boty,It&#39;s A Man&#39;s World II,1965,https://use2-uploads0.wikiart.org/images/pauline-boty/it-s-a-man-s-world-ii-1965.jpg,https://www.wikiart.org/en/pauline-boty/it-s-a-man-s-world-ii-1965,https://www.wikiart.org/en/pauline-boty,yes,face,0.5,0,0.1,0.2,0.4,0,0.1,0,0,0.5,0,0.1,0.1,0.1,0,0.1,0.2,0,0.2,0.2,0
Modern Art,Pop Art,Martial Raysse,High Voltage Painting,1965,https://use2-uploads2.wikiart.org/images/martial-raysse/high-voltage-painting-1965.jpg,https://www.wikiart.org/en/martial-raysse/high-voltage-painting-1965,https://www.wikiart.org/en/martial-raysse,yes,face,1.3,0,0,0.3,0,0,0.1,0.1,0,0.4,0,0.2,0.1,0,0,0.1,0,0,0.3,0.2,0
Modern Art,Color Field Painting,Paul Reed,Upstart 18F,1965,https://use2-uploads5.wikiart.org/images/paul-reed/upstart-18f-1965.jpg,https://www.wikiart.org/en/paul-reed/upstart-18f-1965,https://www.wikiart.org/en/paul-reed,yes,none,0.8,0,0.111,0.222,0,0,0.111,0,0,0.222,0,0,0,0,0,0,0,0,0.556,0.111,0
Contemporary Art,Minimalism,Ronald Bladen,Three Elements,1965,https://use2-uploads3.wikiart.org/images/ronald-bladen/three-elements-1965.jpg,https://www.wikiart.org/en/ronald-bladen/three-elements-1965,https://www.wikiart.org/en/ronald-bladen,no,none,0,0,0,0.182,0,0,0.273,0.091,0,0.091,0.091,0,0.091,0,0,0,0,0,0.273,0,0
Contemporary Art,Minimalism,Michel Parmentier,Peinture n&#176;10,1965,https://use2-uploads6.wikiart.org/images/michel-parmentier/peinture-n-10-1965.jpg,https://www.wikiart.org/en/michel-parmentier/peinture-n-10-1965,https://www.wikiart.org/en/michel-parmentier,yes,none,-0.17,0.083,0.083,0.167,0.083,0.083,0.25,0.167,0.083,0.083,0.167,0.083,0.333,0.083,0.083,0.083,0.083,0.083,0.333,0.083,0.083
Contemporary Art,Minimalism,Richard Tuttle,Fountain,1965,https://use2-uploads7.wikiart.org/images/richard-tuttle/fountain-1965.jpg,https://www.wikiart.org/en/richard-tuttle/fountain-1965,https://www.wikiart.org/en/richard-tuttle,no,none,-0.33,0,0,0.167,0,0,0.083,0,0.167,0.083,0,0,0.167,0,0,0,0,0,0.583,0,0.167
Contemporary Art,Minimalism,Gianni Piacentino,Dull-Amaranth Disk,1966,https://use2-uploads2.wikiart.org/images/gianni-piacentino/dull-amaranth-disk-1966.jpg,https://www.wikiart.org/en/gianni-piacentino/dull-amaranth-disk-1966,https://www.wikiart.org/en/gianni-piacentino,no,none,-0.25,0.083,0,0.167,0.083,0,0.167,0.083,0,0.167,0,0.083,0,0,0,0.083,0,0.167,0.167,0.083,0.083
Modern Art,Color Field Painting,Sven Lukin,Tucson,1966,https://use2-uploads1.wikiart.org/images/sven-lukin/tucson-1966.jpg,https://www.wikiart.org/en/sven-lukin/tucson-1966,https://www.wikiart.org/en/sven-lukin,no,none,0.8,0,0,0.5,0.1,0,0,0,0,0.1,0.1,0,0.3,0,0,0,0,0,0.3,0.1,0.1
Modern Art,Pop Art,Oyvind Fahlstrom,Eddie (Sylvie&#39;s Brother) in the Desert,1966,https://use2-uploads1.wikiart.org/images/oyvind-fahlstrom/eddie-sylvie-s-brother-in-the-desert-1966.jpg,https://www.wikiart.org/en/oyvind-fahlstrom/eddie-sylvie-s-brother-in-the-desert-1966,https://www.wikiart.org/en/oyvind-fahlstrom,yes,face,-1,0,0.083,0.167,0,0.083,0.25,0.083,0,0.083,0.083,0,0.083,0,0,0,0.083,0,0.583,0.083,0
Modern Art,Color Field Painting,Mark Rothko,Untitled (Blue Divided by Blue),1966,https://use2-uploads7.wikiart.org/images/mark-rothko/untitled-blue-divided-by-blue-1966.jpg,https://www.wikiart.org/en/mark-rothko/untitled-blue-divided-by-blue-1966,https://www.wikiart.org/en/mark-rothko,yes,none,-0.23,0,0.077,0.154,0,0,0.077,0.077,0,0.154,0.154,0,0,0,0.077,0.077,0.154,0,0.385,0.077,0
Modern Art,Pop Art,Antonio Palolo,H&#243;rrido o sil&#234;ncio do teu corpo,1966,https://use2-uploads3.wikiart.org/images/antonio-palolo/h-rrido-o-sil-ncio-do-teu-corpo-1966.jpg,https://www.wikiart.org/en/antonio-palolo/h-rrido-o-sil-ncio-do-teu-corpo-1966,https://www.wikiart.org/en/antonio-palolo,yes,body,0.54,0.077,0,0.231,0,0,0.154,0.154,0,0.077,0.077,0.077,0.077,0,0.077,0,0,0,0.692,0.077,0
Contemporary Art,Minimalism,Jan Groth,Tegn III,1966,https://use2-uploads2.wikiart.org/images/jan-groth/tegn-iii-1966.jpg,https://www.wikiart.org/en/jan-groth/tegn-iii-1966,https://www.wikiart.org/en/jan-groth,yes,none,-0.4,0,0,0.3,0,0,0.1,0.3,0,0,0.1,0,0,0.1,0.1,0.4,0.1,0,0.4,0.2,0.1
Contemporary Art,Minimalism,Sheila Hicks,Grand Prayer Rug,1966,https://use2-uploads4.wikiart.org/images/sheila-hicks/grand-prayer-rug-1966.jpg,https://www.wikiart.org/en/sheila-hicks/grand-prayer-rug-1966,https://www.wikiart.org/en/sheila-hicks,no,none,-0.82,0.091,0,0.273,0,0.091,0.091,0,0,0,0.273,0,0.091,0.091,0,0,0,0,0.273,0.182,0
Contemporary Art,Minimalism,Brice Marden,The Dylan Painting,1966,https://use2-uploads0.wikiart.org/images/brice-marden/the-dylan-painting-1966(1).jpg,https://www.wikiart.org/en/brice-marden/the-dylan-painting-1966,https://www.wikiart.org/en/brice-marden,yes,none,-1.36,0,0,0,0.091,0,0.182,0.091,0,0,0.091,0,0,0.182,0,0,0,0.091,0.364,0,0.091
Modern Art,Pop Art,Claudio Tozzi,USA e abUSA,1966,https://use2-uploads0.wikiart.org/images/claudio-tozzi/usa-e-abusa-1966.jpg,https://www.wikiart.org/en/claudio-tozzi/usa-e-abusa-1966,https://www.wikiart.org/en/claudio-tozzi,yes,face,0.21,0.071,0.071,0.357,0.286,0.143,0.286,0.143,0.071,0.071,0.071,0.071,0.143,0.143,0.071,0.071,0.143,0.071,0.286,0.286,0
Modern Art,Pop Art,Antonio Palolo,Untitled,1966,https://use2-uploads7.wikiart.org/images/antonio-palolo/untitled-1966.jpg,https://www.wikiart.org/en/antonio-palolo/untitled-1966,https://www.wikiart.org/en/antonio-palolo,yes,none,0.85,0.037,0.012,0.244,0.024,0.024,0.061,0.061,0.024,0.329,0.012,0.024,0.195,0.024,0,0.012,0,0.049,0.427,0.049,0
Modern Art,Color Field Painting,Helen Frankenthaler,Mauve District,1966,https://use2-uploads0.wikiart.org/images/helen-frankenthaler/mauve-district-1966.jpg,https://www.wikiart.org/en/helen-frankenthaler/mauve-district-1966,https://www.wikiart.org/en/helen-frankenthaler,yes,none,0.64,0.091,0,0.273,0,0,0,0.091,0.091,0.182,0.273,0.091,0.182,0,0,0,0,0,0.182,0.091,0
Modern Art,Pop Art,Antonio Areal,Figura,1966,https://use2-uploads4.wikiart.org/images/antonio-areal/figura-1966.jpg,https://www.wikiart.org/en/antonio-areal/figura-1966,https://www.wikiart.org/en/antonio-areal,yes,body,0.73,0,0,0.364,0,0.091,0.182,0.091,0,0.091,0,0.091,0,0,0,0,0,0,0.727,0.182,0
Modern Art,Pop Art,Edward Ruscha,Standard Station,1966,https://use2-uploads5.wikiart.org/images/edward-ruscha/standard-station-1966.jpg,https://www.wikiart.org/en/edward-ruscha/standard-station-1966,https://www.wikiart.org/en/edward-ruscha,yes,none,0.42,0,0,0.5,0,0,0,0,0,0.25,0,0,0.167,0,0,0.083,0,0,0.083,0.25,0
Modern Art,Pop Art,Evelyne Axell,Erotomobile,1966,https://use2-uploads0.wikiart.org/images/evelyne-axell/erotomobile-1966.jpg,https://www.wikiart.org/en/evelyne-axell/erotomobile-1966,https://www.wikiart.org/en/evelyne-axell,yes,face,0.77,0.077,0,0.077,0.077,0,0,0,0.077,0.462,0.077,0.538,0,0,0,0,0.154,0,0.154,0,0
Contemporary Art,Minimalism,Michel Parmentier,15 octobre,1966,https://use2-uploads3.wikiart.org/images/michel-parmentier/15-octobre-1966.jpg,https://www.wikiart.org/en/michel-parmentier/15-octobre-1966,https://www.wikiart.org/en/michel-parmentier,yes,none,-0.7,0.1,0,0.1,0,0.1,0,0,0.1,0.2,0.2,0.1,0.1,0,0,0,0,0.1,0.3,0.1,0.1
Contemporary Art,Minimalism,Sol LeWitt,Serial Project (Set B),1966,https://use2-uploads6.wikiart.org/images/sol-lewitt/serial-project-set-b-1966.jpg,https://www.wikiart.org/en/sol-lewitt/serial-project-set-b-1966,https://www.wikiart.org/en/sol-lewitt,no,none,0,0,0,0.357,0,0,0.143,0,0,0,0.071,0,0,0,0,0,0,0.071,0.429,0,0.071
Modern Art,Color Field Painting,John Hoyland,28.5.66,1966,https://use2-uploads4.wikiart.org/images/john-hoyland/28-5-66-1966.jpg,https://www.wikiart.org/en/john-hoyland/28-5-66-1966,https://www.wikiart.org/en/john-hoyland,yes,none,0.36,0,0,0.182,0,0,0.182,0,0,0.182,0.091,0.091,0.091,0,0,0,0,0,0.636,0.182,0
Contemporary Art,Minimalism,Charlotte Posenenske,Fold,1966,https://use2-uploads5.wikiart.org/images/charlotte-posenenske/fold-1966-1(1).jpg,https://www.wikiart.org/en/charlotte-posenenske/fold-1966-1,https://www.wikiart.org/en/charlotte-posenenske,no,none,-0.3,0,0.1,0.3,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0.4,0,0.1
Contemporary Art,Minimalism,Jeremy Moon,Golden Age,1966,https://use2-uploads6.wikiart.org/images/jeremy-moon/golden-age-1966.jpg,https://www.wikiart.org/en/jeremy-moon/golden-age-1966,https://www.wikiart.org/en/jeremy-moon,no,none,0.55,0,0,0.364,0,0.091,0,0,0,0.182,0.182,0.091,0.273,0.091,0,0.091,0,0,0.455,0.091,0
Contemporary Art,Minimalism,Ellsworth Kelly,Red Yellow Blue III,1966,https://use2-uploads1.wikiart.org/images/ellsworth-kelly/red-yellow-blue-iii-1966.jpg,https://www.wikiart.org/en/ellsworth-kelly/red-yellow-blue-iii-1966,https://www.wikiart.org/en/ellsworth-kelly,yes,none,0.38,0.154,0,0.231,0.077,0,0.154,0,0.077,0.154,0.077,0,0.154,0,0,0,0,0.077,0.231,0.077,0
Modern Art,Pop Art,Rene Bertholo,Carta do L&#237;bano,1966,https://use2-uploads4.wikiart.org/images/rene-bertholo/carta-do-l-bano-1966.jpg,https://www.wikiart.org/en/rene-bertholo/carta-do-l-bano-1966,https://www.wikiart.org/en/rene-bertholo,yes,none,-0.5,0,0,0.333,0,0,0.222,0,0,0,0.111,0.111,0,0,0,0,0,0,0.556,0,0
Modern Art,Color Field Painting,John Ferren,Red Rose,1966,https://use2-uploads4.wikiart.org/images/john-ferren/red-rose-1966.jpg,https://www.wikiart.org/en/john-ferren/red-rose-1966,https://www.wikiart.org/en/john-ferren,yes,none,0.3,0.1,0,0.3,0,0,0,0,0,0.3,0,0.1,0.2,0,0,0,0,0,0.6,0.1,0
Modern Art,Neo-Expressionism,Paul Wonner,Salome Dancing,1966,https://use2-uploads1.wikiart.org/images/paul-wonner/salome-dancing-1966.jpg,https://www.wikiart.org/en/paul-wonner/salome-dancing-1966,https://www.wikiart.org/en/paul-wonner,yes,body,2.1,0,0,0.1,0,0,0,0,0,0.7,0.1,0.3,0.2,0,0,0,0,0.1,0.1,0.6,0
Modern Art,Pop Art,Peter Max,Toulouse Lautrec,1966,https://use2-uploads1.wikiart.org/images/peter-max/toulouse-lautrec-1966.jpg,https://www.wikiart.org/en/peter-max/toulouse-lautrec-1966,https://www.wikiart.org/en/peter-max,yes,face,1.1,0.1,0,0.3,0.2,0,0.1,0.2,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0.4,0.1
Contemporary Art,Minimalism,Gianni Piacentino,Turquoise-Gray Upside Down T,1966,https://use2-uploads3.wikiart.org/images/gianni-piacentino/turquoise-gray-upside-down-t-1966.jpg,https://www.wikiart.org/en/gianni-piacentino/turquoise-gray-upside-down-t-1966,https://www.wikiart.org/en/gianni-piacentino,no,none,0,0,0,0.455,0,0,0,0,0,0,0,0,0.182,0.091,0,0,0,0,0.273,0.182,0.091
Contemporary Art,Minimalism,Robert Morris,Untitled (Ring with Light),1966,https://use2-uploads4.wikiart.org/images/robert-morris/untitled-ring-with-light-1966.jpg,https://www.wikiart.org/en/robert-morris/untitled-ring-with-light-1966,https://www.wikiart.org/en/robert-morris,yes,none,1.36,0,0,0.273,0,0,0,0,0,0.182,0.182,0.091,0.182,0,0,0,0,0,0.273,0.091,0.091
Contemporary Art,Minimalism,Phillip King,Slant,1966,https://use2-uploads2.wikiart.org/images/phillip-king/slant-1966.jpg,https://www.wikiart.org/en/phillip-king/slant-1966,https://www.wikiart.org/en/phillip-king,no,none,0.1,0.1,0,0.1,0,0.2,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0.5,0,0
Modern Art,Neo-Expressionism,Paul Wonner,"Pitcher, Lemons and Book",1966,https://use2-uploads1.wikiart.org/images/paul-wonner/pitcher-lemons-and-book-1966.jpg,https://www.wikiart.org/en/paul-wonner/pitcher-lemons-and-book-1966,https://www.wikiart.org/en/paul-wonner,yes,none,0.69,0.077,0,0.077,0.077,0,0.154,0.077,0.077,0.308,0.308,0.154,0.154,0,0,0.077,0,0.154,0.154,0.077,0.077
Modern Art,"Color Field Painting,Lyrical Abstraction",Helen Frankenthaler,Tutti-Fruitti,1966,https://use2-uploads8.wikiart.org/images/helen-frankenthaler/tutti-fruitti-1966.jpg,https://www.wikiart.org/en/helen-frankenthaler/tutti-fruitti-1966,https://www.wikiart.org/en/helen-frankenthaler,yes,none,0.4,0,0,0.5,0,0,0,0,0,0.4,0,0,0.2,0,0,0,0,0,0.5,0.2,0
Modern Art,Color Field Painting,Sven Lukin,Pink Butress,1966,https://use2-uploads7.wikiart.org/images/sven-lukin/pink-butress-1966.jpg,https://www.wikiart.org/en/sven-lukin/pink-butress-1966,https://www.wikiart.org/en/sven-lukin,no,none,0.55,0,0,0.364,0,0,0,0,0,0.182,0,0,0.273,0,0,0,0,0,0.455,0.182,0.182
Contemporary Art,Minimalism,Rodolfo Arico,Untitled,1966,https://use2-uploads8.wikiart.org/images/rodolfo-arico/untitled-1966-1.jpg,https://www.wikiart.org/en/rodolfo-arico/untitled-1966-1,https://www.wikiart.org/en/rodolfo-arico,yes,none,-0.45,0,0,0,0.091,0,0.091,0.091,0.091,0.091,0.091,0,0,0.091,0.091,0,0,0.091,0.455,0,0.091
Contemporary Art,Minimalism,Robert Huot,Scottâs Scribble,1966,https://use2-uploads3.wikiart.org/images/robert-huot/scott-s-scribble-1966.jpg,https://www.wikiart.org/en/robert-huot/scott-s-scribble-1966,https://www.wikiart.org/en/robert-huot,yes,none,-0.4,0,0,0.3,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0.5,0,0.1
Modern Art,Pop Art,Konrad Klapheck,The Capitulation,1966,https://use2-uploads7.wikiart.org/images/konrad-klapheck/the-capitulation-1966.jpg,https://www.wikiart.org/en/konrad-klapheck/the-capitulation-1966,https://www.wikiart.org/en/konrad-klapheck,yes,none,0.68,0.091,0.045,0.318,0.068,0.068,0.091,0.114,0.045,0.091,0.114,0.023,0.136,0.091,0.114,0.159,0.068,0.023,0.455,0.136,0
Contemporary Art,Minimalism,Giulio Paolini,Ut-op,1966,https://use2-uploads4.wikiart.org/images/giulio-paolini/ut-op-1966.jpg,https://www.wikiart.org/en/giulio-paolini/ut-op-1966,https://www.wikiart.org/en/giulio-paolini,yes,none,-0.6,0.1,0,0.3,0,0.2,0.1,0,0,0.1,0.1,0,0,0,0,0.3,0,0.2,0.4,0,0
Modern Art,Pop Art,Paul Wonner,"Yellow Bowl, Cup And Flowers",1966,https://use2-uploads5.wikiart.org/images/paul-wonner/yellow-bowl-cup-and-flowers-1966.jpg,https://www.wikiart.org/en/paul-wonner/yellow-bowl-cup-and-flowers-1966,https://www.wikiart.org/en/paul-wonner,yes,none,1.3,0,0,0.2,0,0.1,0.2,0,0,0.3,0.4,0,0.1,0,0,0.1,0.1,0,0.2,0.1,0
Modern Art,Pop Art,Rosalyn Drexler,Is It True What They Say About Dixie,1966,https://use2-uploads0.wikiart.org/images/rosalyn-drexler/is-it-true-what-they-say-about-dixie-1966.jpg,https://www.wikiart.org/en/rosalyn-drexler/is-it-true-what-they-say-about-dixie-1966,https://www.wikiart.org/en/rosalyn-drexler,yes,face,0.8,0.1,0.2,0.2,0.1,0,0,0.3,0,0,0.1,0,0.2,0,0,0,0,0,0.2,0.3,0
Modern Art,Color Field Painting,Alma Woodsey Thomas,Air View of a Spring Nursery,1966,https://use2-uploads5.wikiart.org/images/alma-woodsey-thomas/air-view-of-a-spring-nursery-1966.jpg,https://www.wikiart.org/en/alma-woodsey-thomas/air-view-of-a-spring-nursery-1966,https://www.wikiart.org/en/alma-woodsey-thomas,yes,none,1.1,0,0,0.2,0,0,0.1,0,0.1,0.6,0.2,0.2,0.6,0,0.1,0.1,0,0,0.2,0.1,0
Contemporary Art,Minimalism,Tony DeLap,Tango Tangles,1966,https://use2-uploads8.wikiart.org/images/tony-delap/tango-tangles-1966.jpg,https://www.wikiart.org/en/tony-delap/tango-tangles-1966,https://www.wikiart.org/en/tony-delap,no,none,0.59,0,0,0.235,0,0,0.176,0,0,0.118,0.118,0.059,0.118,0,0,0,0,0,0.471,0,0
Modern Art,Pop Art,Antonio Areal,"paisagem com a filha da francesa, nesse dia",1966,https://use2-uploads4.wikiart.org/images/antonio-areal/paisagem-com-a-filha-da-francesa-nesse-dia-1966.jpg,https://www.wikiart.org/en/antonio-areal/paisagem-com-a-filha-da-francesa-nesse-dia-1966,https://www.wikiart.org/en/antonio-areal,yes,none,0.9,0,0,0.4,0,0,0.2,0,0,0.1,0.1,0.1,0,0,0,0.1,0,0.1,0.4,0.1,0
Modern Art,Lyrical Abstraction,Olivier Debre,Tout vert,1966,https://use2-uploads7.wikiart.org/images/olivier-debre/tout-vert-1966.jpg,https://www.wikiart.org/en/olivier-debre/tout-vert-1966,https://www.wikiart.org/en/olivier-debre,yes,none,0.25,0,0,0.25,0.083,0,0.167,0.083,0,0.083,0.083,0,0.25,0,0.083,0.083,0.083,0,0.25,0,0
Modern Art,Pop Art,Claes Oldenburg,Soft Drainpipe - Blue (Cool) Version,1967,https://use2-uploads5.wikiart.org/images/claes-oldenburg/soft-drainpipe-blue-cool-version-1967.jpg,https://www.wikiart.org/en/claes-oldenburg/soft-drainpipe-blue-cool-version-1967,https://www.wikiart.org/en/claes-oldenburg,no,none,-0.6,0,0,0.6,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0,0.6,0.2,0
Contemporary Art,Minimalism,Michael Heizer,"North, East, South, West",1967,https://use2-uploads2.wikiart.org/images/michael-heizer/north-east-south-west-1967.jpg,https://www.wikiart.org/en/michael-heizer/north-east-south-west-1967,https://www.wikiart.org/en/michael-heizer,no,none,0.3,0,0,0.1,0.1,0.2,0.1,0.3,0,0.1,0.2,0,0.1,0.1,0.1,0,0,0,0.2,0.1,0
Contemporary Art,Minimalism,Lyman Kipp,Muscoot,1967,https://use2-uploads2.wikiart.org/images/lyman-kipp/muscoot-1967.jpg,https://www.wikiart.org/en/lyman-kipp/muscoot-1967,https://www.wikiart.org/en/lyman-kipp,no,none,0.23,0.064,0.026,0.359,0.026,0.013,0.103,0.013,0.013,0.09,0.064,0.038,0.103,0.013,0,0,0,0.038,0.333,0.115,0.026
Modern Art,Lyrical Abstraction,Jean Messagier,Printemps du monde,1967,https://use2-uploads8.wikiart.org/images/jean-messagier/printemps-du-monde-1967.jpg,https://www.wikiart.org/en/jean-messagier/printemps-du-monde-1967,https://www.wikiart.org/en/jean-messagier,yes,none,1,0,0,0.3,0,0,0.1,0,0,0.2,0,0,0.3,0,0,0,0,0,0.6,0.2,0
Modern Art,Color Field Painting,Ronnie Landfield,The Howl of Terror,1967,https://use2-uploads1.wikiart.org/images/ronnie-landfield/the-howl-of-terror-1967.jpg,https://www.wikiart.org/en/ronnie-landfield/the-howl-of-terror-1967,https://www.wikiart.org/en/ronnie-landfield,yes,none,-0.5,0,0,0.5,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0.5,0,0
Contemporary Art,Minimalism,Mathias Goeritz,Message (Mensaje),1967,https://use2-uploads6.wikiart.org/images/mathias-goeritz/message-mensaje-1967.jpg,https://www.wikiart.org/en/mathias-goeritz/message-mensaje-1967,https://www.wikiart.org/en/mathias-goeritz,yes,none,0.5,0,0,0.5,0,0.1,0,0,0,0.1,0,0,0.2,0.1,0,0,0,0,0.6,0.2,0
Modern Art,Pop Art,Claudio Tozzi,Guevara Vivo ou Morto,1967,https://use2-uploads1.wikiart.org/images/claudio-tozzi/guevara-vivo-ou-morto-1967.jpg,https://www.wikiart.org/en/claudio-tozzi/guevara-vivo-ou-morto-1967,https://www.wikiart.org/en/claudio-tozzi,yes,face,0.1,0,0.1,0,0.2,0.1,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0.1,0
Contemporary Art,Minimalism,Charlotte Posenenske,Square Tubes [Series D],1967,https://use2-uploads4.wikiart.org/images/charlotte-posenenske/square-tubes-series-d-1967-1(1).jpg,https://www.wikiart.org/en/charlotte-posenenske/square-tubes-series-d-1967-1,https://www.wikiart.org/en/charlotte-posenenske,no,none,-0.36,0,0,0.182,0,0,0.364,0,0,0,0,0,0.091,0,0,0,0,0,0.455,0.091,0.091
Modern Art,Pop Art,Rosalyn Drexler,Marilyn Pursued By Death,1967,https://use2-uploads6.wikiart.org/images/rosalyn-drexler/marilyn-pursued-by-death-1967.jpg,https://www.wikiart.org/en/rosalyn-drexler/marilyn-pursued-by-death-1967,https://www.wikiart.org/en/rosalyn-drexler,yes,face,1.08,0,0.083,0.083,0,0.25,0,0.583,0,0.083,0.083,0,0.083,0.083,0,0.167,0.083,0,0.167,0.083,0
Contemporary Art,Minimalism,Robert Huot,Two Blue Suits,1967,https://use2-uploads1.wikiart.org/images/robert-huot/two-blue-suits-1967.jpg,https://www.wikiart.org/en/robert-huot/two-blue-suits-1967,https://www.wikiart.org/en/robert-huot,yes,none,-0.36,0.091,0,0.182,0,0,0.182,0,0,0.091,0.273,0,0,0,0,0,0,0.091,0.273,0,0.091
Modern Art,Pop Art,Jim Dine,Drag - Johnson and Mao,1967,https://use2-uploads4.wikiart.org/images/jim-dine/drag-johnson-and-mao-1967.jpg,https://www.wikiart.org/en/jim-dine/drag-johnson-and-mao-1967,https://www.wikiart.org/en/jim-dine,yes,face,-0.2,0,0,0.2,0.1,0,0.2,0,0.1,0.2,0.1,0,0.1,0.2,0,0.1,0.2,0,0.2,0,0
Contemporary Art,Minimalism,Richard Serra,To Lift,1967,https://use2-uploads5.wikiart.org/images/richard-serra/to-lift-1967.jpg,https://www.wikiart.org/en/richard-serra/to-lift-1967,https://www.wikiart.org/en/richard-serra,no,none,-0.31,0,0,0.154,0.154,0.077,0.154,0.077,0.077,0.077,0,0,0.077,0.077,0.077,0,0,0.154,0.385,0,0.077
Modern Art,Pop Art,Rene Bertholo,Deux Nuages,1967,https://use2-uploads0.wikiart.org/images/rene-bertholo/deux-nuages-1967.jpg,https://www.wikiart.org/en/rene-bertholo/deux-nuages-1967,https://www.wikiart.org/en/rene-bertholo,no,none,0.27,0,0,0.273,0,0,0.273,0,0,0.091,0.182,0,0.091,0,0.091,0.182,0,0,0.364,0.182,0
Modern Art,Color Field Painting,Ellsworth Kelly,Spectrum IV,1967,https://use2-uploads2.wikiart.org/images/ellsworth-kelly/spectrum-iv-1967.jpg,https://www.wikiart.org/en/ellsworth-kelly/spectrum-iv-1967,https://www.wikiart.org/en/ellsworth-kelly,yes,none,1.09,0.091,0,0.364,0,0,0,0,0,0.273,0.091,0,0.455,0,0,0,0,0,0.273,0,0.182
Modern Art,Pop Art,Lourdes Castro,Sombra projectada de Andre Morain,1967,https://use2-uploads5.wikiart.org/images/lourdes-castro/sombra-projectada-de-andre-morain-1967.jpg,https://www.wikiart.org/en/lourdes-castro/sombra-projectada-de-andre-morain-1967,https://www.wikiart.org/en/lourdes-castro,no,body,1.55,0,0,0.364,0,0,0,0,0.182,0,0.091,0,0.273,0,0,0,0,0,0.182,0.545,0
Modern Art,Pop Art,Antonio Areal,The Dramatic History of an Egg,1967,https://use2-uploads1.wikiart.org/images/antonio-areal/the-dramatic-history-of-an-egg-1967.jpg,https://www.wikiart.org/en/antonio-areal/the-dramatic-history-of-an-egg-1967,https://www.wikiart.org/en/antonio-areal,yes,none,-0.2,0,0,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0.6,0,0.1
Modern Art,Lyrical Abstraction,Kazuo Shiraga,Celebration,1967,https://use2-uploads0.wikiart.org/images/kazuo-shiraga/celebration-1967.jpg,https://www.wikiart.org/en/kazuo-shiraga/celebration-1967,https://www.wikiart.org/en/kazuo-shiraga,yes,none,-0.5,0,0.143,0,0.071,0.071,0.357,0.071,0,0.143,0,0,0.071,0.071,0,0.071,0,0,0.286,0.071,0
Modern Art,Color Field Painting,Fernand Leduc,Passage &#233;rosion vermillion,1967,https://use2-uploads5.wikiart.org/images/fernand-leduc/passage-rosion-vermillion-1967.jpg,https://www.wikiart.org/en/fernand-leduc/passage-rosion-vermillion-1967,https://www.wikiart.org/en/fernand-leduc,yes,none,0.06,0.025,0.037,0.3,0.025,0.063,0.087,0.075,0.05,0.138,0.125,0.025,0.037,0.05,0.037,0.063,0.037,0.037,0.438,0.037,0.025
Contemporary Art,Minimalism,Tony Smith,Source,1967,https://use2-uploads1.wikiart.org/images/tony-smith/source-1967.jpg,https://www.wikiart.org/en/tony-smith/source-1967,https://www.wikiart.org/en/tony-smith,no,none,0.2,0,0,0.3,0,0,0.4,0,0,0,0,0,0.1,0,0,0.1,0,0,0.3,0.2,0
